CustomerID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service,Online_Security,Tech_Support,Num_Complaints,Satisfaction_Score,Num_Products,Warehouse_To_Home_KM,Days_Since_Last_Order,Cashback_Amount,Coupons_Used,Marital_Status,Preferred_Device,Churn
CUST-00614,26.0,Male,37,77.58,2851.17,Two Year,Mailed Check,DSL,No,No,0,4.0,3,17.8,31.0,,4,Single,Desktop,No
CUST-00615,76.0,Female,4,19.36,72.38,Month-to-Month,Mailed Check,None,No,,1,3.0,1,2.3,6.0,114.9,3,Single,Mobile,No
CUST-00616,43.0,Female,1,50.5,42.44,Month-to-Month,Credit Card,Fiber Optic,No,No Internet,0,3.0,3,21.9,49.0,122.96,3,Married,Mobile,Yes
CUST-00617,43.0,Male,4,111.23,356.38,One Year,Credit Card,Fiber Optic,No,No,0,4.0,3,5.1,9.0,20.46,0,Single,Desktop,No
CUST-00618,52.0,Female,34,48.4,1696.04,Month-to-Month,Bank Transfer,DSL,No Internet,No,0,5.0,4,7.1,15.0,198.88,4,Single,Tablet,Yes
CUST-00619,48.0,Female,12,111.98,1295.98,Month-to-Month,Bank Transfer,DSL,No,Yes,3,4.0,1,75.0,21.0,57.31,1,Married,Mobile,Yes
CUST-00620,45.0,Female,49,43.01,2095.66,Month-to-Month,Electronic Check,Fiber Optic,No,No Internet,1,3.0,1,3.2,28.0,184.07,0,Married,Tablet,No
CUST-00621,30.0,Male,17,49.46,870.7,Month-to-Month,Bank Transfer,Fiber Optic,,No Internet,0,4.0,5,1.9,10.0,72.6,4,Married,Mobile,Yes
CUST-00622,48.0,Male,1,80.84,153.89,One Year,Mailed Check,Fiber Optic,Yes,No,2,5.0,1,4.7,5.0,283.35,4,Single,Mobile,No
CUST-00623,68.0,Female,30,94.16,2770.8,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,1,2.0,2,40.3,30.0,24.18,3,Single,Tablet,No
CUST-00624,60.0,Female,2,68.14,113.96,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1,4.0,1,1.9,17.0,278.93,2,Married,Tablet,No
CUST-00625,64.0,Female,37,106.21,3998.89,Two Year,Bank Transfer,Fiber Optic,No,Yes,1,4.0,4,14.4,,165.22,3,Married,Desktop,No
CUST-00626,34.0,Female,4,22.02,111.27,Two Year,Electronic Check,None,No,Yes,1,4.0,1,23.6,,281.14,1,Single,Mobile,No
CUST-00627,28.0,Male,10,110.22,1135.76,Two Year,Electronic Check,Fiber Optic,No,No,1,1.0,1,38.3,18.0,,4,Married,Tablet,Yes
CUST-00628,40.0,Female,34,37.63,1226.86,Month-to-Month,Bank Transfer,None,No Internet,No Internet,2,5.0,2,9.8,21.0,13.51,2,Single,Mobile,Yes
CUST-00629,42.0,Male,72,106.42,7643.28,Month-to-Month,Credit Card,DSL,No Internet,Yes,2,2.0,1,9.2,3.0,59.36,5,Single,Mobile,Yes
CUST-00630,57.0,Male,11,58.09,630.6,Month-to-Month,Credit Card,Fiber Optic,,Yes,3,3.0,3,26.4,19.0,105.42,3,Divorced,Mobile,Yes
CUST-00631,18.0,Female,42,101.28,4210.87,Month-to-Month,Credit Card,Fiber Optic,No,Yes,1,3.0,3,3.3,41.0,281.28,1,Divorced,Mobile,No
CUST-00632,63.0,Male,5,85.17,342.12,Month-to-Month,Mailed Check,None,No,No Internet,3,4.0,3,9.3,4.0,227.79,3,Married,Desktop,No
CUST-00633,39.0,Male,39,35.59,1362.49,Two Year,Credit Card,Fiber Optic,No,No,1,4.0,4,15.2,29.0,180.49,4,Married,Desktop,No
CUST-00634,36.0,Female,25,109.8,2812.71,Two Year,Credit Card,DSL,No Internet,No,2,1.0,3,18.1,5.0,131.89,1,Married,Desktop,No
CUST-00635,27.0,Male,5,42.55,215.71,Two Year,Electronic Check,Fiber Optic,Yes,No,3,2.0,1,1.8,11.0,134.06,3,Divorced,Mobile,Yes
CUST-00636,18.0,Female,8,42.41,407.99,One Year,Credit Card,DSL,No,No,1,3.0,1,30.3,13.0,195.78,2,Married,Desktop,No
CUST-00637,53.0,Female,3,99.42,307.21,One Year,Credit Card,DSL,Yes,No,0,4.0,3,25.6,43.0,216.09,1,Divorced,Mobile,No
CUST-00638,43.0,Female,11,28.59,276.25,One Year,Electronic Check,Fiber Optic,No,Yes,3,5.0,3,5.7,7.0,143.22,2,Single,Mobile,No
CUST-00639,23.0,Male,5,40.2,264.88,Two Year,Electronic Check,None,Yes,No,1,3.0,4,9.7,9.0,239.47,3,Single,Desktop,No
CUST-00640,23.0,Male,24,68.37,1651.5,One Year,Credit Card,DSL,No Internet,No,3,3.0,1,7.3,61.0,157.33,1,Divorced,Mobile,No
CUST-00641,37.0,Male,72,101.05,7323.69,Month-to-Month,Bank Transfer,DSL,No,Yes,3,3.0,1,59.5,40.0,154.45,2,Married,Desktop,Yes
CUST-00642,65.0,Male,1,32.75,0.0,Month-to-Month,Bank Transfer,None,No Internet,No,2,,3,13.2,21.0,194.53,2,Married,Desktop,No
CUST-00643,38.0,Male,18,72.77,1361.8,One Year,Bank Transfer,DSL,No Internet,Yes,2,4.0,1,4.7,11.0,238.26,7,Single,Tablet,No
CUST-00644,20.0,Female,20,89.12,1835.84,Month-to-Month,Electronic Check,None,No,No,2,3.0,2,20.6,47.0,179.11,2,Single,Tablet,Yes
CUST-00645,,Male,58,104.06,6049.97,Two Year,Credit Card,DSL,No,Yes,2,3.0,4,25.9,24.0,276.85,0,Married,Desktop,No
CUST-00646,38.0,Female,16,111.56,1744.61,One Year,Bank Transfer,Fiber Optic,Yes,No,2,5.0,2,19.4,12.0,262.98,2,Single,Desktop,No
CUST-00647,18.0,Male,18,96.46,1733.98,One Year,Electronic Check,DSL,No Internet,No,1,4.0,1,1.3,11.0,230.97,2,Married,Desktop,No
CUST-00648,41.0,Female,15,83.28,1279.76,Month-to-Month,Mailed Check,None,No,No,1,5.0,3,5.1,18.0,138.67,1,Married,Tablet,No
CUST-00649,38.0,Female,7,61.36,441.25,Month-to-Month,Mailed Check,None,Yes,No,2,3.0,1,6.8,89.0,183.84,1,Married,Desktop,Yes
CUST-00650,51.0,Male,1,29.21,59.26,Month-to-Month,Bank Transfer,None,No,No,1,1.0,1,3.7,30.0,151.99,4,Married,Mobile,No
CUST-00651,67.0,Male,12,88.97,1118.25,One Year,Bank Transfer,DSL,Yes,No,2,4.0,1,9.8,34.0,1.86,0,Single,Desktop,No
CUST-00652,57.0,Female,1,117.27,84.85,Month-to-Month,Bank Transfer,None,No,Yes,0,4.0,3,5.8,14.0,198.87,2,Married,Mobile,Yes
CUST-00653,38.0,Female,19,91.68,1684.17,Two Year,Mailed Check,None,Yes,No Internet,0,5.0,3,1.0,112.0,274.68,0,Single,Mobile,No
CUST-00654,26.0,Female,8,19.67,155.48,One Year,Electronic Check,Fiber Optic,No,,3,1.0,1,15.8,15.0,155.67,3,Single,Mobile,No
CUST-00655,78.0,Male,18,67.63,1200.85,One Year,Bank Transfer,Fiber Optic,No,No,2,5.0,1,8.6,0.0,51.15,0,Married,Mobile,No
CUST-00656,42.0,Male,3,79.46,277.67,Two Year,Credit Card,None,No,No Internet,0,3.0,2,1.0,48.0,137.84,1,Married,Mobile,No
CUST-00657,42.0,Female,64,86.97,5512.36,Two Year,Bank Transfer,Fiber Optic,No Internet,No,2,,3,40.5,21.0,0.91,0,Single,Desktop,No
CUST-00658,41.0,Female,53,89.97,4819.43,Month-to-Month,Credit Card,DSL,No,Yes,0,2.0,5,15.8,4.0,221.97,4,Divorced,Desktop,No
CUST-00659,44.0,Male,5,73.81,436.73,Two Year,Mailed Check,None,No,Yes,0,5.0,1,1.2,0.0,200.55,2,Single,Mobile,No
CUST-00660,39.0,Female,10,40.34,403.42,Month-to-Month,Credit Card,Fiber Optic,No Internet,No,1,3.0,3,33.0,145.0,195.5,1,Married,Mobile,No
CUST-00661,33.0,Male,22,112.22,2471.88,Month-to-Month,Credit Card,None,No Internet,No,0,4.0,1,8.2,31.0,130.19,3,Single,Mobile,No
CUST-00662,34.0,Male,2,87.67,136.96,Month-to-Month,Mailed Check,Fiber Optic,No,No,1,3.0,1,4.1,18.0,117.61,1,Single,Mobile,Yes
CUST-00663,41.0,Male,10,41.68,,One Year,Credit Card,DSL,Yes,No,0,3.0,2,1.0,12.0,81.8,2,Divorced,Mobile,No
CUST-00664,34.0,Male,6,50.23,280.96,Month-to-Month,Credit Card,Fiber Optic,No,No Internet,3,4.0,3,20.5,2.0,274.84,1,Married,Desktop,No
CUST-00665,32.0,Female,59,110.19,6573.36,One Year,Bank Transfer,Fiber Optic,No Internet,No,0,3.0,3,52.3,31.0,110.63,5,Single,Desktop,No
CUST-00666,43.0,Male,45,106.75,4800.16,One Year,Electronic Check,DSL,No,No,2,4.0,1,3.1,13.0,166.41,1,Single,Mobile,No
CUST-00667,38.0,Male,20,58.51,1104.09,One Year,Bank Transfer,Fiber Optic,No,Yes,1,3.0,5,8.1,137.0,137.19,1,Single,Mobile,No
CUST-00668,63.0,Female,17,21.83,383.88,Month-to-Month,Bank Transfer,DSL,No Internet,No,3,1.0,1,4.1,3.0,198.24,1,Divorced,Mobile,No
CUST-00669,18.0,Female,64,22.85,1503.71,Two Year,Credit Card,Fiber Optic,Yes,Yes,4,4.0,1,12.7,8.0,294.52,1,Married,Desktop,No
CUST-00670,57.0,Female,64,46.39,2967.69,One Year,Electronic Check,None,Yes,No,4,5.0,2,30.8,15.0,173.98,1,Married,Tablet,No
CUST-00671,59.0,Female,72,80.91,5898.98,Month-to-Month,Bank Transfer,Fiber Optic,,No Internet,2,2.0,5,2.1,47.0,122.21,2,Married,Mobile,Yes
CUST-00672,18.0,Male,3,76.42,268.14,Two Year,Electronic Check,Fiber Optic,Yes,No Internet,1,4.0,5,5.3,45.0,181.89,3,Married,Mobile,Yes
CUST-00673,37.0,Female,4,81.38,273.06,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1,1.0,1,2.7,8.0,10.21,4,Single,Mobile,Yes
CUST-00674,36.0,Female,27,89.73,2395.14,One Year,Bank Transfer,Fiber Optic,No Internet,Yes,2,5.0,1,3.9,13.0,271.36,3,Single,Desktop,No
CUST-00675,22.0,Female,18,19.9,369.51,One Year,Electronic Check,Fiber Optic,No,Yes,5,5.0,2,2.1,1.0,50.48,2,Single,Mobile,No
CUST-00676,31.0,Male,1,28.51,0.0,Month-to-Month,Credit Card,Fiber Optic,No,No,1,3.0,3,15.1,14.0,162.07,0,Married,Desktop,No
CUST-00677,26.0,Male,1,53.95,70.77,Month-to-Month,Credit Card,None,No,Yes,2,3.0,3,1.0,5.0,113.9,1,Married,Mobile,No
CUST-00678,66.0,Female,52,33.49,1653.4,Two Year,Electronic Check,Fiber Optic,No,Yes,1,5.0,2,19.6,75.0,255.21,2,Single,Mobile,Yes
CUST-00679,55.0,Male,48,25.53,1276.61,Month-to-Month,Credit Card,None,No,Yes,2,,1,2.3,49.0,288.85,2,Married,Mobile,No
CUST-00680,59.0,Female,10,82.1,,Month-to-Month,Electronic Check,None,No,Yes,1,3.0,1,4.7,5.0,18.64,3,Married,Tablet,Yes
CUST-00681,52.0,Female,53,99.53,5300.33,One Year,Credit Card,DSL,No,Yes,1,2.0,4,6.4,20.0,62.05,2,Divorced,Desktop,No
CUST-00682,26.0,Female,21,93.26,1924.67,One Year,Electronic Check,Fiber Optic,No,No,2,,2,7.2,95.0,254.8,1,Divorced,Mobile,No
CUST-00683,34.0,Female,39,99.7,3896.81,One Year,Mailed Check,None,No,No,2,4.0,4,2.8,15.0,136.22,1,Married,Desktop,No
CUST-00684,48.0,Female,13,84.59,1074.0,Two Year,Bank Transfer,None,Yes,No Internet,0,3.0,2,10.1,17.0,,1,Divorced,Desktop,No
CUST-00685,24.0,Male,2,91.53,131.52,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,0,2.0,3,,12.0,111.33,1,Divorced,Tablet,No
CUST-00686,51.0,Female,13,45.18,570.4,One Year,Bank Transfer,Fiber Optic,No,No,0,3.0,1,,20.0,160.3,0,Single,Mobile,No
CUST-00687,38.0,Female,14,117.3,,One Year,Mailed Check,Fiber Optic,No Internet,Yes,1,3.0,4,1.0,27.0,80.06,1,Married,Tablet,No
CUST-00688,36.0,Male,19,36.32,692.27,Month-to-Month,Credit Card,DSL,No,Yes,1,2.0,4,6.8,2.0,177.02,0,Married,Tablet,Yes
CUST-00689,51.0,Male,2,39.45,151.44,Two Year,Electronic Check,None,Yes,No,2,3.0,2,7.7,2.0,129.89,0,Married,Desktop,Yes
CUST-00690,48.0,Male,72,46.89,3414.37,Two Year,Electronic Check,None,Yes,Yes,0,2.0,1,5.0,43.0,,1,Divorced,Mobile,No
CUST-00691,36.0,Female,6,115.53,726.11,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1,5.0,1,5.3,121.0,182.44,4,Single,Desktop,Yes
CUST-00692,58.0,Male,5,116.83,503.7,One Year,Credit Card,DSL,Yes,No,0,,4,3.3,20.0,40.11,4,Single,Desktop,No
CUST-00693,26.0,Female,17,97.49,1643.07,One Year,Credit Card,None,Yes,No,0,5.0,2,47.1,59.0,57.15,3,Married,Tablet,No
CUST-00694,50.0,Male,18,80.91,,Month-to-Month,Electronic Check,Fiber Optic,No,No,5,3.0,1,11.3,60.0,6.96,1,Single,Mobile,Yes
CUST-00695,50.0,Male,13,70.01,900.98,Two Year,Credit Card,DSL,No,No,1,4.0,5,11.5,13.0,107.44,2,Single,Desktop,No
CUST-00696,37.0,Female,35,115.06,3992.44,One Year,Electronic Check,DSL,No Internet,No,2,5.0,3,8.3,11.0,81.87,5,Single,Desktop,No
CUST-00697,46.0,Male,17,87.56,1469.64,One Year,Bank Transfer,DSL,No Internet,No,5,3.0,4,14.4,39.0,24.69,4,Married,Mobile,No
CUST-00698,24.0,Female,22,112.47,2527.4,Month-to-Month,Credit Card,Fiber Optic,No,No,2,4.0,3,8.3,72.0,203.43,0,Married,Mobile,Yes
CUST-00699,54.0,Female,30,49.66,,Month-to-Month,Bank Transfer,DSL,,Yes,4,4.0,2,17.5,57.0,214.79,4,Single,Mobile,No
CUST-00700,39.0,Female,1,51.38,101.74,Month-to-Month,Mailed Check,DSL,No,Yes,2,,4,1.4,11.0,198.69,1,Married,Mobile,No
CUST-00701,34.0,Male,20,103.47,1989.37,One Year,Electronic Check,None,Yes,No,0,1.0,3,1.0,13.0,69.92,5,Single,Mobile,No
CUST-00702,56.0,Female,51,32.99,1685.39,One Year,Electronic Check,None,No,Yes,1,3.0,3,12.4,39.0,188.49,2,Single,Mobile,No
CUST-00703,32.0,Female,1,112.59,160.93,Month-to-Month,Electronic Check,DSL,Yes,No Internet,0,5.0,2,19.9,,113.93,3,Married,Mobile,No
CUST-00704,22.0,Female,12,68.75,900.31,Month-to-Month,Electronic Check,DSL,Yes,Yes,3,3.0,5,16.6,57.0,3.08,3,Married,Mobile,Yes
CUST-00705,20.0,Female,62,110.64,6782.28,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,1,5.0,4,7.6,21.0,290.26,5,Married,Desktop,No
CUST-00706,50.0,Female,10,51.68,499.23,One Year,Mailed Check,DSL,No Internet,No,3,5.0,1,1.0,10.0,215.33,3,Married,Desktop,No
CUST-00707,24.0,Female,14,89.6,1306.11,One Year,Bank Transfer,DSL,No Internet,No Internet,1,3.0,1,1.9,10.0,71.59,1,Divorced,Mobile,No
CUST-00708,66.0,Female,72,66.29,4763.27,Month-to-Month,Electronic Check,DSL,No,No,2,1.0,3,7.5,45.0,92.82,0,Single,Desktop,Yes
CUST-00709,18.0,Male,5,80.68,357.88,Month-to-Month,Bank Transfer,None,Yes,Yes,1,3.0,1,16.4,3.0,269.43,3,Divorced,Tablet,No
CUST-00710,65.0,Male,1,68.44,0.0,Month-to-Month,Bank Transfer,None,Yes,No,2,2.0,2,5.6,80.0,76.49,4,Married,Mobile,Yes
CUST-00711,44.0,Male,47,114.71,5343.93,Month-to-Month,Credit Card,None,No,No,1,3.0,2,11.4,16.0,27.7,2,Divorced,Mobile,No
CUST-00712,40.0,Male,48,87.21,4101.63,One Year,Credit Card,Fiber Optic,No,No,1,5.0,1,2.9,55.0,252.33,3,Single,Tablet,Yes
CUST-00713,34.0,Male,15,43.13,649.87,Month-to-Month,Electronic Check,Fiber Optic,No,No,0,3.0,4,2.8,47.0,209.29,0,Single,Desktop,Yes
CUST-00714,47.0,Male,17,108.97,1897.31,Month-to-Month,Credit Card,Fiber Optic,Yes,No,1,3.0,4,20.4,45.0,162.81,2,Divorced,Mobile,No
CUST-00715,41.0,Female,43,47.4,1975.15,One Year,Bank Transfer,Fiber Optic,No,Yes,1,2.0,5,8.7,33.0,166.29,5,Married,Tablet,Yes
CUST-00716,57.0,Male,32,55.16,1778.01,Two Year,Mailed Check,Fiber Optic,No Internet,Yes,2,4.0,1,44.6,20.0,206.35,2,Single,Mobile,No
CUST-00717,43.0,Female,7,28.21,239.73,Two Year,Electronic Check,Fiber Optic,Yes,No Internet,0,3.0,1,3.6,14.0,273.24,0,Married,Mobile,Yes
CUST-00718,44.0,Male,1,108.0,107.86,Two Year,Credit Card,DSL,No,Yes,1,4.0,3,8.9,26.0,246.75,2,Married,Desktop,No
CUST-00719,36.0,Male,15,46.61,618.62,One Year,Electronic Check,DSL,Yes,No,3,3.0,3,3.1,22.0,69.98,4,Married,Tablet,Yes
CUST-00720,41.0,Male,47,43.89,2082.14,One Year,Credit Card,None,Yes,No,0,5.0,2,4.4,12.0,193.1,2,Single,Mobile,No
CUST-00721,46.0,Male,54,110.03,5938.89,One Year,Electronic Check,DSL,No Internet,No,1,4.0,1,15.3,20.0,201.39,2,Married,Mobile,No
CUST-00722,18.0,Female,72,98.55,7087.77,Two Year,Bank Transfer,DSL,No,No,1,2.0,2,36.1,13.0,246.5,1,Married,Desktop,No
CUST-00723,23.0,Female,50,32.11,1578.16,Two Year,Credit Card,Fiber Optic,No,Yes,1,2.0,2,2.1,32.0,273.3,2,Single,Desktop,No
CUST-00724,52.0,Male,20,94.93,1902.94,Month-to-Month,Credit Card,DSL,No,Yes,3,1.0,2,2.1,54.0,17.58,4,Married,Desktop,Yes
CUST-00725,44.0,Male,14,109.3,1555.69,Month-to-Month,Credit Card,DSL,No Internet,No,0,3.0,2,45.7,46.0,28.35,1,Single,Mobile,No
CUST-00726,39.0,Male,35,25.85,1024.28,Month-to-Month,Credit Card,DSL,Yes,Yes,3,1.0,3,20.0,,28.57,1,Single,Desktop,Yes
CUST-00727,42.0,Female,32,100.52,3222.26,One Year,Credit Card,Fiber Optic,Yes,No,0,3.0,3,5.6,21.0,207.64,1,Married,Mobile,No
CUST-00728,46.0,Female,18,72.74,1384.88,One Year,Mailed Check,DSL,No Internet,No,2,3.0,2,7.8,0.0,278.47,1,Divorced,Desktop,No
CUST-00729,34.0,Female,2,84.92,187.73,Two Year,Bank Transfer,Fiber Optic,No Internet,No Internet,1,3.0,3,23.3,61.0,174.63,2,Married,Mobile,No
CUST-00730,31.0,Female,62,67.29,,Month-to-Month,Mailed Check,DSL,No,No Internet,2,2.0,2,18.0,8.0,170.36,3,Single,Desktop,No
CUST-00731,44.0,Female,14,87.78,1236.35,Month-to-Month,Bank Transfer,DSL,No,No Internet,1,4.0,4,14.1,17.0,251.95,1,Married,Desktop,Yes
CUST-00732,28.0,Male,10,21.41,153.01,Two Year,Electronic Check,None,Yes,No,2,5.0,2,30.0,4.0,297.68,0,Married,Desktop,No
CUST-00733,47.0,Male,23,94.27,2183.5,Month-to-Month,Credit Card,Fiber Optic,No Internet,No Internet,0,4.0,2,5.6,34.0,282.56,2,Divorced,Desktop,Yes
CUST-00734,18.0,Female,26,21.33,,Month-to-Month,Credit Card,Fiber Optic,No,No,3,4.0,2,3.6,23.0,182.05,1,Single,Mobile,No
CUST-00735,56.0,Female,5,63.53,274.52,One Year,Bank Transfer,DSL,Yes,No Internet,2,4.0,2,7.9,13.0,299.25,3,Married,Desktop,No
CUST-00736,48.0,Female,43,33.1,1428.79,Month-to-Month,Mailed Check,DSL,No,Yes,1,1.0,2,1.0,22.0,216.97,1,Single,Desktop,No
CUST-00737,45.0,Female,8,100.36,862.58,Month-to-Month,Credit Card,None,Yes,Yes,3,3.0,1,10.6,5.0,210.18,1,Divorced,Tablet,No
CUST-00738,55.0,Male,4,49.37,269.01,Month-to-Month,Bank Transfer,DSL,Yes,No,1,5.0,3,6.8,44.0,29.3,4,Married,Desktop,No
CUST-00739,65.0,Female,12,63.41,749.09,Month-to-Month,Credit Card,None,Yes,No Internet,0,4.0,4,2.1,9.0,89.12,3,Married,Tablet,No
CUST-00740,56.0,Female,31,60.88,1895.07,One Year,Bank Transfer,Fiber Optic,Yes,No,3,2.0,3,31.3,28.0,175.0,2,Single,Mobile,Yes
CUST-00741,18.0,Male,72,95.25,6907.22,Month-to-Month,Electronic Check,Fiber Optic,Yes,No Internet,2,3.0,3,3.2,68.0,209.3,2,Married,Desktop,No
CUST-00742,24.0,Female,39,66.11,2511.82,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,1,3.0,3,18.4,1.0,60.48,2,Married,Mobile,No
CUST-00743,33.0,Female,67,96.9,6512.54,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,2,5.0,5,18.3,14.0,242.7,2,Married,Tablet,No
CUST-00744,42.0,Male,3,25.35,34.66,One Year,Credit Card,DSL,Yes,No,1,4.0,2,1.0,4.0,262.7,1,Married,Desktop,No
CUST-00745,,Male,1,37.16,28.57,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,1,1.0,2,8.4,71.0,255.52,1,Married,Desktop,Yes
CUST-00746,31.0,Male,19,73.15,1366.9,Month-to-Month,Mailed Check,None,Yes,No,0,3.0,2,9.7,13.0,161.23,2,Single,Mobile,No
CUST-00747,44.0,Female,8,112.71,923.45,Month-to-Month,Bank Transfer,DSL,No,No Internet,2,3.0,1,25.5,7.0,101.95,2,Married,Mobile,No
CUST-00748,31.0,Male,42,,1097.68,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,4,3.0,2,14.7,33.0,252.58,2,Married,Mobile,No
CUST-00749,33.0,Female,26,22.31,624.61,Month-to-Month,Bank Transfer,Fiber Optic,No,No,2,2.0,1,1.0,23.0,222.62,0,Married,Tablet,Yes
CUST-00750,22.0,Female,72,33.66,2440.93,One Year,Credit Card,Fiber Optic,,No Internet,2,3.0,4,8.9,50.0,11.35,1,Married,Desktop,No
CUST-00751,29.0,Male,7,82.12,583.42,Two Year,Electronic Check,DSL,No Internet,No,1,4.0,3,5.4,41.0,150.35,3,Divorced,Mobile,No
CUST-00752,23.0,Female,15,57.9,961.2,Two Year,Credit Card,None,No,No,1,4.0,2,2.8,110.0,246.92,0,Single,Mobile,No
CUST-00753,28.0,Female,16,100.56,1532.74,One Year,Electronic Check,Fiber Optic,No,Yes,2,4.0,2,4.8,2.0,170.77,4,Divorced,Mobile,Yes
CUST-00754,56.0,Male,6,25.19,235.92,Month-to-Month,Bank Transfer,None,No,Yes,2,4.0,3,27.5,2.0,80.44,2,Single,Mobile,Yes
CUST-00755,28.0,Male,21,37.64,775.95,One Year,Electronic Check,None,Yes,No,2,5.0,3,14.5,71.0,4.96,2,Married,Mobile,Yes
CUST-00756,78.0,Female,14,48.0,700.54,Month-to-Month,Credit Card,DSL,No,No,0,3.0,3,8.6,93.0,68.0,2,Married,Mobile,Yes
CUST-00757,48.0,Female,14,80.67,1113.1,One Year,Mailed Check,DSL,No,Yes,3,2.0,1,19.1,15.0,183.56,2,Married,Desktop,No
CUST-00758,44.0,Male,10,86.52,830.07,Month-to-Month,Credit Card,None,No,No,1,2.0,3,51.7,18.0,75.92,1,Married,Mobile,Yes
CUST-00759,29.0,Male,1,30.42,54.65,Two Year,Electronic Check,Fiber Optic,No,No,4,2.0,4,39.3,13.0,3.41,1,Married,Mobile,No
CUST-00760,51.0,Male,17,112.38,1962.57,Two Year,Electronic Check,DSL,No,Yes,2,2.0,1,1.5,45.0,20.99,1,Single,Desktop,No
CUST-00761,33.0,Female,9,52.1,,Month-to-Month,Bank Transfer,None,No,Yes,1,5.0,3,6.1,44.0,113.95,1,Divorced,Mobile,Yes
CUST-00762,43.0,Male,1,89.32,62.21,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,2,2.0,2,5.6,7.0,139.44,3,Married,Tablet,No
CUST-00763,77.0,Female,8,70.42,743.93,One Year,Mailed Check,DSL,No,Yes,1,2.0,1,12.1,14.0,227.72,3,Married,Desktop,No
CUST-00764,40.0,Female,7,40.28,341.89,Month-to-Month,Credit Card,Fiber Optic,Yes,No,0,3.0,2,1.4,7.0,162.44,4,Married,Mobile,Yes
CUST-00765,58.0,Male,11,102.62,1175.49,Two Year,Mailed Check,None,Yes,Yes,2,2.0,3,38.2,1.0,233.65,1,Married,Mobile,No
CUST-00766,32.0,Female,3,99.82,281.81,Month-to-Month,Credit Card,DSL,No,No Internet,0,2.0,2,22.9,1.0,44.94,1,Married,Desktop,No
CUST-00767,41.0,Male,17,57.61,948.11,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,2,3.0,4,2.0,4.0,105.09,4,Married,Tablet,No
CUST-00768,66.0,Female,28,76.86,2138.09,One Year,Credit Card,DSL,No Internet,Yes,2,5.0,1,4.4,0.0,155.24,2,Single,Desktop,No
CUST-00769,33.0,Male,23,43.78,1061.01,Month-to-Month,Credit Card,None,No,No,3,1.0,3,2.3,16.0,4.69,2,Single,Desktop,No
CUST-00770,67.0,Female,39,86.99,3343.08,Month-to-Month,Credit Card,Fiber Optic,No,Yes,0,2.0,2,9.7,1.0,288.25,3,Married,Tablet,No
CUST-00771,,Female,14,48.9,,One Year,Credit Card,Fiber Optic,,Yes,1,5.0,4,33.1,56.0,276.81,1,Married,Desktop,Yes
CUST-00772,34.0,Male,17,102.41,1767.95,One Year,Mailed Check,Fiber Optic,Yes,No,1,3.0,1,15.5,37.0,199.23,2,Married,Mobile,No
CUST-00773,50.0,Male,39,39.74,1565.82,One Year,Electronic Check,Fiber Optic,No,No,2,3.0,1,14.0,45.0,64.03,1,Divorced,Mobile,Yes
CUST-00774,55.0,Male,13,19.48,214.72,One Year,Credit Card,Fiber Optic,No,Yes,1,2.0,5,1.2,28.0,41.37,3,Married,Desktop,No
CUST-00775,50.0,Male,29,44.85,1246.09,Month-to-Month,Credit Card,None,Yes,No,1,4.0,3,35.5,32.0,266.45,0,Married,Tablet,No
CUST-00776,20.0,Female,13,37.11,554.32,Month-to-Month,Electronic Check,Fiber Optic,No Internet,Yes,2,4.0,4,4.9,3.0,86.33,4,Single,Mobile,No
CUST-00777,31.0,Female,12,68.83,843.81,Month-to-Month,Bank Transfer,None,No,No,0,2.0,2,34.6,1.0,112.97,4,Single,Desktop,No
CUST-00778,38.0,Male,34,38.37,1236.4,Two Year,Electronic Check,Fiber Optic,No,No,0,5.0,3,9.1,135.0,118.7,2,Married,Mobile,No
CUST-00779,40.0,Female,4,94.32,312.6,Month-to-Month,Bank Transfer,DSL,No Internet,No Internet,3,4.0,3,11.3,14.0,63.95,0,Single,Tablet,No
CUST-00780,50.0,Female,9,42.14,361.18,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,0,4.0,5,13.9,1.0,217.37,4,Single,Mobile,No
CUST-00781,44.0,Female,6,88.7,568.84,Two Year,Electronic Check,DSL,No,No Internet,2,4.0,1,5.1,5.0,172.51,3,Married,Mobile,Yes
CUST-00782,23.0,Male,10,75.85,788.25,Two Year,Electronic Check,Fiber Optic,No Internet,Yes,0,3.0,1,27.1,62.0,266.62,4,Married,Mobile,No
CUST-00783,47.0,Male,6,116.62,756.3,Two Year,Credit Card,Fiber Optic,Yes,No,3,4.0,2,47.7,6.0,65.83,2,Married,Mobile,No
